Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
64,Tb927.10.2250,-84.26694300000003,8.429316152131662,0.00406,"ubiquitin-conjugating enzyme variant Kua homologue, putative",Tb927.10.2250:mRNA-p1 | transcript=Tb927.10.2250:mRNA | gene=Tb927.10.2250 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ubiquitin-conjugating enzyme variant Kua homologue  putative | transcript_product=ubiquitin-conjugating enzyme variant Ku,Tb927.10.2250:mRNA-p1
65,Tb927.5.4560,81.753845,10.304792016492227,0.00455,"guanine deaminase, putative",Tb927.5.4560:mRNA-p1 | transcript=Tb927.5.4560:mRNA | gene=Tb927.5.4560 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=guanine deaminase  putative | transcript_product=guanine deaminase  putative | location=Tb927_05_v5.1:1410838-1412388(+) | p,Tb927.5.4560:mRNA-p1;Tb11.v5.0409.1-p1;Tb05.5K5.200:mRNA-p1
66,Tb927.7.3350,81.32760400000002,8.260977211372479,0.00455,"palmitoyl acyltransferase 11, putative",Tb927.7.3350.1:mRNA-p1 | transcript=Tb927.7.3350.1:mRNA | gene=Tb927.7.3350 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=palmitoyl acyltransferase 11  putative | transcript_product=palmitoyl acyltransferase 11  putative | location=Tb927_07_v,Tb927.7.3350.1:mRNA-p1;Tb927.7.3350.2:mRNA-p1
67,Tb927.9.4040,-80.790186,9.102433705681337,0.00456,"nicotinamidase, putative",Tb927.9.4040:mRNA-p1 | transcript=Tb927.9.4040:mRNA | gene=Tb927.9.4040 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=nicotinamidase  putative | transcript_product=nicotinamidase  putative | location=Tb927_09_v5.1:775368-775982(+) | protein_l,Tb927.9.4040:mRNA-p1;Tb927.9.3970:mRNA-p1
68,Tb927.4.1360,-80.075726,9.163370120225883,0.00478,"Glucose-6-phosphate 1-epimerase, putative",Tb927.4.1360:mRNA-p1 | transcript=Tb927.4.1360:mRNA | gene=Tb927.4.1360 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Glucose-6-phosphate 1-epimerase  putative | transcript_product=Glucose-6-phosphate 1-epimerase  putative | location=Tb927_04,Tb927.4.1360:mRNA-p1
69,Tb927.11.900,-79.735854,10.473910109743432,0.00486,"isocitrate dehydrogenase, putative",Tb927.11.900:mRNA-p1 | transcript=Tb927.11.900:mRNA | gene=Tb927.11.900 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=isocitrate dehydrogenase  putative | transcript_product=isocitrate dehydrogenase  putative | location=Tb927_11_v5.1:230567-2,Tb927.11.900:mRNA-p1
70,Tb927.8.1460,79.466613,7.870538504002456,0.00486,"EamA-like transporter family, putative",Tb927.8.1460:mRNA-p1 | transcript=Tb927.8.1460:mRNA | gene=Tb927.8.1460 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=EamA-like transporter family  putative | transcript_product=EamA-like transporter family  putative | location=Tb927_08_v5.1:,Tb927.8.1460:mRNA-p1
71,Tb927.10.9360,-76.974452,9.672014687199177,0.00583,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative",Tb927.10.9360:mRNA-p1 | transcript=Tb927.10.9360:mRNA | gene=Tb927.10.9360 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=L-2-hydroxyglutarate dehydrogenase  mitochondrial  putative | transcript_product=L-2-hydroxyglutarate dehydrogenase  mito,Tb927.10.9360:mRNA-p1
72,Tb927.3.2230,-76.627604,10.12375366875584,0.00583,"succinyl-CoA synthetase alpha subunit, putative",Tb927.3.2230:mRNA-p1 | transcript=Tb927.3.2230:mRNA | gene=Tb927.3.2230 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=succinyl-CoA synthetase alpha subunit  putative | transcript_product=succinyl-CoA synthetase alpha subunit  putative | locat,Tb927.3.2230:mRNA-p1
73,Tb927.11.9530,-75.787483,10.595661530898903,0.00608,14-3-3 protein 1,Tb927.11.9530:mRNA-p1 | transcript=Tb927.11.9530:mRNA | gene=Tb927.11.9530 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=14-3-3 protein 1 | transcript_product=14-3-3 protein 1 | location=Tb927_11_v5.1:2600763-2601551(-) | protein_length=262 |,Tb927.11.9530:mRNA-p1
74,Tb927.2.2060,75.722483,8.256308749121933,0.00608,"variant surface glycoprotein (VSG)-related, putative",Tb927.2.2060:mRNA-p1 | transcript=Tb927.2.2060:mRNA | gene=Tb927.2.2060 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=variant surface glycoprotein (VSG)-related  putative | transcript_product=variant surface glycoprotein (VSG)-related  putati,Tb927.2.2060:mRNA-p1
75,Tb927.10.6530,74.085553,8.316745927670931,0.00618,"dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative",Tb927.10.6530:mRNA-p1 | transcript=Tb927.10.6530:mRNA | gene=Tb927.10.6530 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1 3-mannosyltransferase  putative | transcript_product=dolichyl-P-Man:GD,Tb927.10.6530:mRNA-p1
76,Tb927.6.1520,-73.216032,8.79154328663704,0.006490000000000001,Aquaglyceroporin 1,Tb927.6.1520:mRNA-p1 | transcript=Tb927.6.1520:mRNA | gene=Tb927.6.1520 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Aquaglyceroporin 1 | transcript_product=Aquaglyceroporin 1 | location=Tb927_06_v5.1:532496-533461(-) | protein_length=321 | ,Tb927.6.1520:mRNA-p1
78,Tb927.5.2250,71.803012,9.699239183477886,0.006490000000000001,"META domain/Domain of unknown function (DUF1935), putative",Tb927.5.2250:mRNA-p1 | transcript=Tb927.5.2250:mRNA | gene=Tb927.5.2250 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=META domain/Domain of unknown function (DUF1935)  putative | transcript_product=META domain/Domain of unknown function (DUF1,Tb927.5.2250:mRNA-p1;Tb927.5.2220:mRNA-p1;Tb927.5.2190:mRNA-p1
79,Tb927.11.7710,71.63438599999998,9.424914289123988,0.006490000000000001,"Gp63-1 surface protease homolog, putative",Tb927.11.7710.1-p1 | transcript=Tb927.11.7710.1 | gene=Tb927.11.7710 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Gp63-1 surface protease homolog  putative | transcript_product=Gp63-1 surface protease homolog  putative | location=Tb927_11_v5,Tb927.11.7710.1-p1;Tb11.0380:mRNA-p1;Tb927.11.7760:mRNA-p1;Tb11.v5.0510.1-p1;Tb11.v5.0511.1-p1
80,Tb927.11.1450,-70.060508,9.823200263372605,0.006790000000000001,"2-oxoglutarate dehydrogenase E1 component, putative",Tb927.11.1450:mRNA-p1 | transcript=Tb927.11.1450:mRNA | gene=Tb927.11.1450 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=2-oxoglutarate dehydrogenase E1 component  putative | transcript_product=2-oxoglutarate dehydrogenase E1 component  putat,Tb927.11.1450:mRNA-p1
81,Tb927.2.6220,68.831688,9.076203381088767,0.00695,"adenosine transporter 2, putative",Tb927.2.6220:mRNA-p1 | transcript=Tb927.2.6220:mRNA | gene=Tb927.2.6220 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=adenosine transporter 2  putative | transcript_product=adenosine transporter 2  putative | location=Tb927_02_v5.1:1128353-11,Tb927.2.6220:mRNA-p1
82,Tb927.11.15860,-64.99019,8.72746805516049,0.0088,"L-Lysine transport protein, putative",Tb927.11.15860:mRNA-p1 | transcript=Tb927.11.15860:mRNA | gene=Tb927.11.15860 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=L-Lysine transport protein  putative | transcript_product=L-Lysine transport protein  putative | location=Tb927_11_v5.,Tb927.11.15860:mRNA-p1;Tb927.11.15840:mRNA-p1
83,Tb927.11.1560,64.832155,10.176612099991868,0.0088,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",Tb927.11.1560:mRNA-p1 | transcript=Tb927.11.1560:mRNA | gene=Tb927.11.1560 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=1 2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase  putative | transcript_product=1 2-Dihydroxy-3-keto-5-methylthiopent,Tb927.11.1560:mRNA-p1
84,Tb927.11.950,64.08162800000001,8.386552468761845,0.00894,"RNA-binding protein, putative",Tb927.11.950:mRNA-p1 | transcript=Tb927.11.950:mRNA | gene=Tb927.11.950 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA-binding protein  putative | transcript_product=RNA-binding protein  putative | location=Tb927_11_v5.1:243615-245030(+) |,Tb927.11.950:mRNA-p1
85,Tb927.5.309b,64.037824,9.990547514680593,0.00894,"invariant surface glycoprotein, putative",Tb927.5.309b:mRNA-p1 | transcript=Tb927.5.309b:mRNA | gene=Tb927.5.309b | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=invariant surface glycoprotein  putative | transcript_product=invariant surface glycoprotein  putative | location=Tb927_05_v,Tb927.5.309b:mRNA-p1;Tb11.v5.0216.1-p1
86,Tb927.5.310,63.640859,9.299332935762523,0.0092,"invariant surface glycoprotein, putative",Tb927.5.310:mRNA-p1 | transcript=Tb927.5.310:mRNA | gene=Tb927.5.310 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=invariant surface glycoprotein  putative | transcript_product=invariant surface glycoprotein  putative | location=Tb927_05_v5.1Tb927.5.3100:mRNA-p1 | transcript=Tb927.5.3100:mRNA | gene=Tb927.5.3100 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=Tb927_05_v5.1:1024424-1025188(-) | protein_length=,Tb927.5.310:mRNA-p1;Tb11.v5.0208.1-p1Tb927.5.3100:mRNA-p1
87,Tb927.9.4200,-62.853622,9.425012231875444,0.00932,fatty acyl CoA synthetase 2,Tb927.9.4200:mRNA-p1 | transcript=Tb927.9.4200:mRNA | gene=Tb927.9.4200 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=fatty acyl CoA synthetase 2 | transcript_product=fatty acyl CoA synthetase 2 | location=Tb927_09_v5.1:794396-796522(+) | pro,Tb927.9.4200:mRNA-p1
88,Tb927.6.3990,-62.06920699999999,8.238372329028325,0.00966,"hypothetical protein, conserved",Tb927.6.3990:mRNA-p1 | transcript=Tb927.6.3990:mRNA | gene=Tb927.6.3990 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_06_v5.1:1169099-117123,Tb927.6.3990:mRNA-p1
89,Tb927.5.3600,61.52173000000001,9.075218379111535,0.01,"ATP-dependent DEAD/H RNA helicase, putative",Tb927.5.3600.2:mRNA-p1 | transcript=Tb927.5.3600.2:mRNA | gene=Tb927.5.3600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ATP-dependent DEAD/H RNA helicase  putative | transcript_product=ATP-dependent DEAD/H RNA helicase  putative | location=,Tb927.5.3600.2:mRNA-p1;Tb927.5.3600.1:mRNA-p1
90,Tb927.8.6450,-61.513383,8.7581015635541,0.01,inhibitor of cysteine peptidase,Tb927.8.6450:mRNA-p1 | transcript=Tb927.8.6450:mRNA | gene=Tb927.8.6450 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=inhibitor of cysteine peptidase | transcript_product=inhibitor of cysteine peptidase | location=Tb927_08_v5.1:1866734-186709,Tb927.8.6450:mRNA-p1
91,Tb927.5.1780,61.113038,8.954223207033406,0.01011,"hypothetical protein, conserved",Tb927.5.1780:mRNA-p1 | transcript=Tb927.5.1780:mRNA | gene=Tb927.5.1780 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_05_v5.1:612455-613858(,Tb927.5.1780:mRNA-p1
92,Tb927.11.9780,-60.538442,8.942717234944656,0.01011,Nucleoporin NUP119,Tb927.11.9780:mRNA-p1 | transcript=Tb927.11.9780:mRNA | gene=Tb927.11.9780 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Nucleoporin NUP119 | transcript_product=Nucleoporin NUP119 | location=Tb927_11_v5.1:2643800-2647033(-) | protein_length=1,Tb927.11.9780:mRNA-p1
93,Tb927.9.9640,-59.39021999999999,10.201178556383326,0.01053,"hypothetical protein, conserved",Tb927.9.9640:mRNA-p1 | transcript=Tb927.9.9640:mRNA | gene=Tb927.9.9640 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:1534621-153757,Tb927.9.9640:mRNA-p1
94,Tb927.11.9440,-59.184997,9.510048773232453,0.01053,Component of motile flagella 63,Tb927.11.9440:mRNA-p1 | transcript=Tb927.11.9440:mRNA | gene=Tb927.11.9440 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Component of motile flagella 63 | transcript_product=Component of motile flagella 63 | location=Tb927_11_v5.1:2584959-258,Tb927.11.9440:mRNA-p1
95,Tb927.8.2720,59.165893,8.912806392661292,0.01053,"Putative serine esterase (DUF676), putative",Tb927.8.2720:mRNA-p1 | transcript=Tb927.8.2720:mRNA | gene=Tb927.8.2720 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Putative serine esterase (DUF676)  putative | transcript_product=Putative serine esterase (DUF676)  putative | location=Tb92,Tb927.8.2720:mRNA-p1
96,Tb927.7.4970,-59.099096,8.003546693102132,0.01053,"glutamine synthetase, putative",Tb927.7.4970:mRNA-p1 | transcript=Tb927.7.4970:mRNA | gene=Tb927.7.4970 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=glutamine synthetase  putative | transcript_product=glutamine synthetase  putative | location=Tb927_07_v5.1:1318106-1319251(,Tb927.7.4970:mRNA-p1;Tb11.v5.0178.1-p1
97,Tb927.9.7540,-58.556376,8.974525508884959,0.01092,"cysteine peptidase, Clan CA, family C2, putative",Tb927.9.7540:mRNA-p1 | transcript=Tb927.9.7540:mRNA | gene=Tb927.9.7540 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=cysteine peptidase  Clan CA  family C2  putative | transcript_product=cysteine peptidase  Clan CA  family C2  putative | loc,Tb927.9.7540:mRNA-p1
98,Tb927.6.410,58.500522,8.691505849601796,0.01092,"hypothetical protein, conserved",Tb927.6.410:mRNA-p1 | transcript=Tb927.6.410:mRNA | gene=Tb927.6.410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_06_v5.1:195685-198261(+) Tb927.6.4100:mRNA-p1 | transcript=Tb927.6.4100:mRNA | gene=Tb927.6.4100 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_06_v5.1:1187231-118962,Tb927.6.410:mRNA-p1Tb927.6.4100:mRNA-p1;REV__Tb927.6.4560:mRNA-p1
99,Tb927.8.7610,-58.447745,9.629898669516908,0.01092,"amino acid transporter 1, putative",Tb927.8.7610:mRNA-p1 | transcript=Tb927.8.7610:mRNA | gene=Tb927.8.7610 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=amino acid transporter 1  putative | transcript_product=amino acid transporter 1  putative | location=Tb927_08_v5.1:2196885-,Tb927.8.7610:mRNA-p1;Tb927.8.7640:mRNA-p1;Tb927.8.7630:mRNA-p1;Tb927.8.7620:mRNA-p1
100,Tb927.11.9200,58.269989,8.138649994851646,0.01092,"methyltransferase domain containing protein, putative",Tb927.11.9200:mRNA-p1 | transcript=Tb927.11.9200:mRNA | gene=Tb927.11.9200 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=methyltransferase domain containing protein  putative | transcript_product=methyltransferase domain containing protein  p,Tb927.11.9200:mRNA-p1
101,Tb927.5.3500,58.171582,7.82236425244155,0.01092,"SET domain containing protein, putative",Tb927.5.3500:mRNA-p1 | transcript=Tb927.5.3500:mRNA | gene=Tb927.5.3500 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=SET domain containing protein  putative | transcript_product=SET domain containing protein  putative | location=Tb927_05_v5.,Tb927.5.3500:mRNA-p1
102,Tb927.10.15360,-57.488182,9.395518593563363,0.01117,"hypothetical protein, conserved",Tb927.10.15360:mRNA-p1 | transcript=Tb927.10.15360:mRNA | gene=Tb927.10.15360 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_10_v5.1:3763602-,Tb927.10.15360:mRNA-p1
103,Tb927.5.420,57.36588,8.028855809390445,0.01125,"invariant surface glycoprotein, putative",Tb927.5.420:mRNA-p1 | transcript=Tb927.5.420:mRNA | gene=Tb927.5.420 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=invariant surface glycoprotein  putative | transcript_product=invariant surface glycoprotein  putative | location=Tb927_05_v5.1,Tb927.5.4260:mRNA-p1;Tb927.5.4250:mRNA-p1;Tb927.5.4240:mRNA-p1;Tb927.5.4230:mRNA-p1;Tb927.5.4220:mRNA-p1;Tb927.5.4210:mRNA-p1;Tb927.5.4200:mRNA-p1;Tb927.5.4190:mRNA-p1;Tb927.5.4180:mRNA-p1;Tb927.5.4170:mRNA-p1Tb927.5.420:mRNA-p1;Tb11.v5.0225.1-p1;Tb927.5.430:mRNA-p1;Tb11.v5.0224.1-p1
104,Tb927.5.930,-56.343516,9.636467836098765,0.0121,NADH-dependent fumarate reductase,Tb927.5.930:mRNA-p1 | transcript=Tb927.5.930:mRNA | gene=Tb927.5.930 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=NADH-dependent fumarate reductase | transcript_product=NADH-dependent fumarate reductase | location=Tb927_05_v5.1:366462-369890,Tb927.5.930:mRNA-p1;Tb11.v5.0613.1-p1
105,Tb11.v5.0421,56.242623,9.174059807725026,0.0121,"75 kDa invariant surface glycoprotein, putative",Tb11.v5.0421.1-p1 | transcript=Tb11.v5.0421.1 | gene=Tb11.v5.0421 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=75 kDa invariant surface glycoprotein  putative | transcript_product=75 kDa invariant surface glycoprotein  putative | location=Tb,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1;Tb11.v5.0552.1-p1
106,Tb927.8.2670,-56.167537,8.134272756620629,0.0121,"Putative S-adenosyl-L-methionine-dependent methyltransferase, putative",Tb927.8.2670:mRNA-p1 | transcript=Tb927.8.2670:mRNA | gene=Tb927.8.2670 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Putative S-adenosyl-L-methionine-dependent methyltransferase  putative | transcript_product=Putative S-adenosyl-L-methionine,Tb927.8.2670:mRNA-p1
107,Tb927.4.4880,-55.78691,7.589010779186479,0.01213,"RING-variant domain containing protein, putative",Tb927.4.4880:mRNA-p1 | transcript=Tb927.4.4880:mRNA | gene=Tb927.4.4880 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RING-variant domain containing protein  putative | transcript_product=RING-variant domain containing protein  putative | loc,Tb927.4.4880:mRNA-p1
108,Tb927.3.3370,55.668562,9.279507247601757,0.01213,"hypothetical protein, conserved",Tb927.3.3370:mRNA-p1 | transcript=Tb927.3.3370:mRNA | gene=Tb927.3.3370 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_03_v5.1:862437-863609(,Tb927.3.3370:mRNA-p1
109,Tb927.10.430,-55.602197,7.579749308856862,0.01213,"peroxidase, putative",Tb927.10.430:mRNA-p1 | transcript=Tb927.10.430:mRNA | gene=Tb927.10.430 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=peroxidase  putative | transcript_product=peroxidase  putative | location=Tb927_10_v5.1:114042-115163(+) | protein_length=37,Tb927.10.430:mRNA-p1
110,Tb927.10.7410,-55.47784300000001,10.304296603018354,0.01213,"succinyl-CoA ligase [GDP-forming] beta-chain, putative",Tb927.10.7410:mRNA-p1 | transcript=Tb927.10.7410:mRNA | gene=Tb927.10.7410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=succinyl-CoA ligase [GDP-forming] beta-chain  putative | transcript_product=succinyl-CoA ligase [GDP-forming] beta-chain ,Tb927.10.7410:mRNA-p1
111,Tb927.11.9610,-54.981427,9.672956357504637,0.01232,eukaryotic translation initiation factor 3 subunit i,Tb927.11.9610:mRNA-p1 | transcript=Tb927.11.9610:mRNA | gene=Tb927.11.9610 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=eukaryotic translation initiation factor 3 subunit i | transcript_product=eukaryotic translation initiation factor 3 subu,Tb927.11.9610:mRNA-p1
112,Tb927.11.16340,-54.135197,8.571242850560223,0.01319,"Importin-beta N-terminal domain/HEAT-like repeat, putative",Tb927.11.16340:mRNA-p1 | transcript=Tb927.11.16340:mRNA | gene=Tb927.11.16340 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Importin-beta N-terminal domain/HEAT-like repeat  putative | transcript_product=Importin-beta N-terminal domain/HEAT-l,Tb927.11.16340:mRNA-p1
113,Tb927.1.5120,54.120243,8.869554386275212,0.01319,"expression site-associated gene 1 (ESAG1) protein, putative",Tb927.1.5120:mRNA-p1 | transcript=Tb927.1.5120:mRNA | gene=Tb927.1.5120 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=expression site-associated gene 1 (ESAG1) protein  putative | transcript_product=expression site-associated gene 1 (ESAG1) p,Tb927.1.5120:mRNA-p1;Tb927.1.4910:mRNA-p1;Tb927.1.4870:mRNA-p1
114,Tb927.9.15040,53.806141,8.727768917300615,0.0133,"DTW domain containing protein, putative",Tb927.9.15040:mRNA-p1 | transcript=Tb927.9.15040:mRNA | gene=Tb927.9.15040 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=DTW domain containing protein  putative | transcript_product=DTW domain containing protein  putative | location=Tb927_09_,Tb927.9.15040:mRNA-p1
