Gene_acc,Gene_id,SignedRank,log10TMT,FDR,Desc
282,Tb927.8.2850,-24.229273000000006,4.441048055041989,0.06696,Poly(A)-specific ribonuclease PARN-1
283,Tb927.11.3890,24.218071,5.529278461632936,0.06696,"N(2), N(2)-dimethylguanosine tRNA methyltransferase, putative"
284,Tb927.1.1240,-24.180036,5.823990163526547,0.06696,"cytidine triphosphate synthase, putative"
285,Tb927.4.540,-24.1593,4.839794277930194,0.06696,"hypothetical protein, conserved"
286,Tb927.5.2340,24.112263,5.166706332403686,0.06696,"hypothetical protein, conserved"
287,Tb927.11.840,24.111757,5.608960823470742,0.06696,"sodium/hydrogen exchanger, putative"
288,Tb927.10.190,-23.935023,5.977825690589072,0.06737,"40S ribosomal protein S6, putative"
289,Tb927.1.1310,23.922136,4.672738047218752,0.06737,"transmembrane protein, conserved"
290,Tb927.11.6330,-23.903013,5.488536615801344,0.06737,6-phosphogluconolactonase
291,Tb927.10.6370,-23.845156,5.883556396989468,0.06737,"60S ribosomal proteins L37, putative"
292,Tb927.10.730,-23.825215,6.409132517924306,0.06737,"ATP synthase, putative"
293,Tb927.11.10280,23.621094,5.285962161731393,0.0685,"metallo-peptidase, Clan MC, Family M14, putative"
294,Tb927.11.1680,-23.545096,5.982556145316698,0.06881,"vesicular-fusion protein SEC18, putative"
295,Tb927.6.4830,23.524577,4.848626271485499,0.06881,"MIZ/SP-RING zinc finger, putative"
296,Tb927.8.4150,-23.432825,4.2236819408031065,0.06902,rhomboid-like protein
297,Tb927.7.1420,23.403048,6.0471989078951776,0.06902,"hypothetical protein, conserved"
298,Tb927.8.5720,23.388044,5.450246541559519,0.06902,tRNA (guanine(37)-N1)-methyltransferase
299,Tb927.11.7360,23.169315,4.534051502651675,0.0704,"palmitoyl acyltransferase 9, putative"
300,Tb927.6.3940,23.11149,6.390740866952916,0.0707,"Autophagy-related protein 27, putative"
301,Tb927.5.2570,-23.005228,6.82019050890679,0.07113,eukaryotic translation initiation factor 3 subunit b
302,Tb927.5.640,22.943882,4.510614259463835,0.07139,"trans-sialidase, putative"
303,Tb927.8.1930,22.842698,3.697312182199542,0.07191,"Isy1-like splicing family, putative"
304,Tb927.10.3260,-22.772124,6.942603248842157,0.0722,"Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative"
305,Tb927.9.12240,-22.730583,6.375495959172759,0.07225,"60S ribosomal subunit protein L31, putative"
306,Tb927.7.3910,-22.720353,4.81865799300083,0.07225,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
307,Tb927.11.11750,-22.639108,4.368829026991851,0.0724,"membrane-bound acid phosphatase, putative"
308,Tb927.7.3220,-22.579937,4.6245759961949675,0.07259,"ChaC-like protein, putative"
309,Tb927.11.6200,-22.570613,6.828055932014557,0.07259,"60S ribosomal protein L28, putative"
310,Tb927.5.2620,22.566181,5.444557418996584,0.07259,"hypothetical protein, conserved"
311,Tb927.4.2670,22.555768,5.508017690420389,0.07259,"pyroglutamyl-peptidase I, putative"
312,Tb927.4.4190,-22.366107,5.348418452877243,0.07304,"C2 domain containing protein, putative"
313,Tb927.8.1110,-22.353632,6.594000071452838,0.07304,"40S ribosomal protein S9, putative"
314,Tb927.8.2400,-22.314783,4.8323769011844595,0.07305,"hypothetical protein, conserved"
315,Tb927.5.1460,22.270271,6.311071871916049,0.07332000000000001,"Possible lysine decarboxylase, putative"
316,Tb927.10.10720,21.932707,4.390882141131986,0.07577,"Tetraspanin family, putative"
317,Tb927.8.670,21.9004,4.761384003813016,0.07594,"hypothetical protein, conserved"
318,Tb927.7.4690,21.721,5.069674262320443,0.07755,hypothetical protein
319,Tb927.11.10060,-21.617379,6.321591526985235,0.07806,"Biotin--acetyl-CoA-carboxylase ligase, putative"
320,Tb927.5.1610,-21.599275,6.45378449758462,0.07806,"60S ribosomal protein L13a, putative"
321,Tb927.4.960,21.572091,5.71063065228384,0.07814,"WD domain, G-beta repeat, putative"
322,Tb927.6.560,21.404647,4.6371960979022635,0.07937999999999999,cysteine peptidase C (CPC)
323,Tb927.11.4360,-21.378229,5.789095149641776,0.07937999999999999,"Protein of unknown function (DUF1014), putative"
324,Tb927.11.3350,21.37037,6.079193309615684,0.07937999999999999,"phospholipid-transporting ATPase 1-like protein, putative"
325,Tb927.10.12420,21.337169,5.2070236462863875,0.07937999999999999,predicted S. cerevisiae Got1 homologue
326,Tb927.9.4960,-21.288422,5.508421973642469,0.07939,"hypothetical protein, conserved"
327,Tb927.9.7260,21.271965,4.828276336679851,0.07939,"phytanoyl-CoA dioxygenase (PhyH), putative"
328,Tb927.4.1510,21.009906,6.073840497578513,0.0814,"phospholipid-translocating ATPase, putative"
329,Tb927.1.1890,-20.980621,4.45619390097491,0.0814,Replication Factor C Subunit 1-related protein
330,Tb927.2.4510,20.917163,5.180278836152482,0.08184,cdc2-related kinase 9
331,Tb927.3.3400,20.911159,4.757580741821179,0.08184,"kinesin, putative"
332,Tb927.11.7685,-20.860356,6.212618132906639,0.08204,ribosomal protein S10p/S20
333,Tb927.3.4630,-20.806026,6.521589149369393,0.08231000000000001,"UDP-glucose:glycoprotein glucosyltransferase, putative"
334,Tb927.11.11830,-20.678131,6.576256863839904,0.08346,"40S ribosomal protein S17, putative"
335,Tb927.11.6010,-20.565253,5.129513733096791,0.08461,"conserved protein, unknown function"
336,Tb927.9.3990,-20.564901000000006,6.888396680482059,0.08461,"ribosomal protein S7, putative"
337,Tb927.9.15210,-20.529999,6.427951098314461,0.08461,"ribosomal protein L36, putative"
338,Tb927.10.14710,-20.498414,7.466778677223395,0.08461,"40S ribosomal protein S2, putative"
339,Tb927.5.1570,20.363011,4.7318505521450165,0.08553,zinc finger CCCH domain containing protein 12
340,Tb927.11.2620,20.319778,5.283497220176327,0.08578,"hypothetical protein, conserved"
341,Tb927.11.14830,20.292023,4.393522558323538,0.08578,"hypothetical protein, conserved"
342,Tb927.10.14910,20.28424,6.084999047513619,0.08578,"Sarcalumenin, putative"
343,Tb927.6.5080,20.280719,6.2042466334108095,0.08578,"Protein of unknown function (DUF3808), putative"
344,Tb927.7.1050,-20.257632,6.288387110442354,0.08578,"40S ribosomal protein S16, putative"
345,Tb927.11.16730,-20.229727,6.6131844233460315,0.08578,dihydrolipoyl dehydrogenase
346,Tb927.11.13870,-20.189024,5.776767751340555,0.08578,"uncharacterized protein, PH0010 family/AmmeMemoRadiSam system protein A, putative"
347,Tb927.10.12260,20.161262,5.707619847462754,0.08578,"cytosolic nonspecific dipeptidase, putative"
348,Tb927.8.1720,-20.145804,5.3574043536986515,0.08578,"phosphatidylglycerolphosphate synthase, mitochondrial"
349,Tb927.11.10340,-20.109023,5.1116740915914685,0.0858,"Serine/threonine-protein phosphatase PGAM5, mitochondrial, putative"
350,Tb927.9.15360,-20.104706,6.724475216906191,0.0858,"40S ribosomal protein S6, putative"
351,Tb927.10.4310,-20.090875,6.185815922429118,0.0858,"prohibitin 2, putative"
352,Tb927.9.4850,-20.087097,5.416867856169873,0.0858,"leucine-rich repeat protein (LRRP), putative"
353,Tb927.2.5140,-19.983044,4.75669061347318,0.08616,"hypothetical protein, conserved"
354,Tb927.11.12650,19.954479,4.496336814324184,0.08623,"palmitoyl acyltransferase 5, putative"
355,Tb927.6.3550,19.948664,5.962152213097566,0.08623,"phospholipid-translocating P-type ATPase (flippase), putative"
356,Tb927.10.2560,-19.930491,5.906767683845739,0.08623,mitochondrial malate dehydrogenase
357,Tb927.5.630,19.898944,6.6427266006875385,0.08623,"acidic phosphatase, putative"
358,Tb927.5.2610,19.835981,4.318355550225704,0.08635,"hypothetical protein, conserved"
359,Tb927.4.1860,-19.774075,6.406020419271727,0.08692000000000001,"ribosomal protein S19, putative"
360,Tb927.8.5840,-19.7671,4.214291802108483,0.08692000000000001,"hypothetical protein, conserved"
361,Tb927.10.11650,19.765974,3.740486380003701,0.08692000000000001,"hypothetical protein, conserved"
362,Tb927.5.1130,19.7129,5.504452738194195,0.08692000000000001,"hypothetical protein, conserved"
363,Tb927.11.8270,-19.69345,5.8582614152367505,0.08692000000000001,"hypothetical protein, conserved"
364,Tb927.5.550,19.626752,6.350790547426457,0.08728999999999999,"V-type proton ATPase subunit D, putative"
365,Tb927.10.7790,-19.591387,5.6550135091405735,0.08728999999999999,"ubiquitin fusion degradation protein, putative"
366,Tb927.8.5560,-19.56709,5.235440064037669,0.08736000000000001,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
367,Tb927.11.7300,19.523339,4.995928281011736,0.08764,"major facilitator superfamily, putative"
368,Tb927.9.1850,-19.51586,6.562278982675836,0.08764,"60S ribosomal protein L35, putative"
369,Tb927.10.14160,-19.510954,5.672535012429819,0.08764,Aquaglyceroporin 3
370,Tb927.8.850,19.451714000000006,4.824735284898952,0.08787,"hypothetical protein, conserved"
371,Tb927.5.520,19.4404,6.086632662255325,0.08787,"stomatin-like protein, putative"
372,Tb927.8.800,-19.340273,5.669169610860591,0.0889,"Domain of unknown function (DUF3437), putative"
373,Tb927.10.9500,-19.269786,4.6891326780505835,0.08936000000000001,"expression site-associated gene 3 (ESAG3) protein, putative"
374,Tb927.11.8440,19.081101,6.966802453015922,0.09125,"haloacid dehalogenase-like hydrolase, putative"
375,Tb927.10.6090,-19.041601,4.459899873461586,0.09168,"tRNA pseudouridine synthase A, putative"
376,Tb927.7.2370,-19.004627,7.093509235708223,0.09191,"40S ribosomal protein S15, putative"
377,Tb927.10.6900,-18.969193,5.207122497650964,0.09201,base J-associated glucosyltransferase
378,Tb927.11.910,-18.940193,5.002366237616644,0.09211,"hypothetical protein, conserved"
379,Tb927.11.15060,-18.930698,4.402588055411201,0.09211,"hypothetical protein, conserved"
380,Tb927.7.3540,-18.890483,5.4230956202970715,0.09226,"hypothetical protein, conserved"
381,Tb927.7.3500,-18.837212,5.902955153818205,0.09259,Prostaglandin E synthase
382,Tb927.5.960,18.823382,6.3127448981424275,0.09259,atpase family aaa domain-containing protein 1
383,Tb927.5.610,18.807066,6.389396465218475,0.09259,"acidic phosphatase, putative"
384,Tb927.11.9450,-18.779141,4.596668555927542,0.09259,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
385,Tb927.3.1280,-18.771302,5.576024441551249,0.09259,"NPL4 family, putative"
386,Tb927.5.2240,18.729295,5.138902399933594,0.09259,"hypothetical protein, conserved"
387,Tb927.6.1800,18.687348,6.727272789836275,0.09271,"protein phosphatase 2C, putative"
388,Tb927.1.4900,18.588188,6.526259563250027,0.09362,"expression site-associated gene 11 (ESAG11) protein, putative"
389,Tb927.1.5060,18.556527,4.644906115230781,0.09367,"variant surface glycoprotein (VSG)-related, putative"
390,Tb927.9.1660,-18.534499,4.662800314933374,0.09367,"hypothetical protein, conserved"
391,Tb927.8.4660,-18.461798,5.643546434491723,0.0939,"hypothetical protein, conserved"
392,Tb927.8.7100,-18.26325,6.96322807660141,0.09565,acetyl-CoA carboxylase
393,Tb927.3.5030,18.143557,4.310048648328322,0.0968,KU70 protein
394,Tb927.9.2900,-18.012887,5.980964878844126,0.09818,"U3 small nucleolar RNA-associated protein 10, putative"
395,Tb927.11.3840,-17.996586999999995,5.166775359602572,0.09818,"hypothetical protein, conserved"
396,Tb927.11.600,-17.867269,5.357093062361203,0.09932,"Mitochondrial ATP synthase subunit, putative"
397,Tb927.10.7480,17.8641,5.405889671033456,0.09932,"hypothetical protein, conserved"
398,Tb927.10.14550,17.596913,6.57667145747926,0.10193,ATP-dependent RNA helicase HEL67
399,Tb927.7.1750,-17.579810000000002,6.8810078384708655,0.10193,"60S ribosomal protein L7, putative"
400,Tb927.8.4340,17.568998999999998,4.71138397224654,0.10193,"hypothetical protein, conserved"
401,Tb927.11.3130,17.550797,5.658526517459542,0.10193,glycosomal transporter (GAT2)
402,Tb927.5.3310,17.526147,5.041363073161311,0.10193,"hypothetical protein, conserved"
403,Tb927.4.1380,-17.507458,5.251784177257485,0.10193,"D-Tyr-tRNA(Tyr) deacylase, putative"
404,Tb927.10.1560,-17.506708,6.051417522065417,0.10193,Nucleolar protein 91
405,Tb927.4.3640,17.493406,5.60278682603088,0.10193,"serine threonine-protein phosphatase PP1, putative"
406,Tb927.7.6090,-17.266417999999998,7.017525817165722,0.10437,eukaryotic translation initiation factor 3 subunit a
407,Tb927.8.4680,17.240892000000002,5.001373814479809,0.10444,"Spinocerebellar ataxia type 10 protein domain containing protein, putative"
408,Tb927.9.12750,-17.166233,4.9720168266765965,0.10516,"hypothetical protein, conserved"
409,Tb927.9.7770,-17.102826999999998,6.678275518985188,0.10578,spermidine synthase
410,Tb927.7.4550,-17.06561,5.539861970786124,0.10613,Mitochondrial ribosomal protein L7/L12
411,Tb927.8.1980,-17.020029,5.694923857073519,0.10646,Beta propeller protein 1
412,Tb927.7.4230,16.980722,5.480263321514879,0.10671,Enriched in surface-labeled proteome protein 12
413,Tb927.11.8800,-16.959542000000006,5.536398498487843,0.10681,"hypothetical protein, conserved"
414,Tb927.5.2410,16.928697,6.487979271668866,0.10713,"kinesin, putative"
415,Tb927.4.3480,16.877126999999998,5.81271175267415,0.10769,hypothetical protein
416,Tb927.6.2690,16.816314000000002,6.01211068496049,0.10849,"ubiquitin carboxyl-terminal hydrolase, putative"
417,Tb927.11.10490,16.76475,4.16351419531572,0.10902,"hypothetical protein, conserved"
418,Tb927.5.1870,16.763273,4.333054115504841,0.10902,"Fidgetin, putative"
419,Tb927.9.11490,-16.76308,6.762260820113956,0.10902,60S ribosomal protein L29
420,Tb927.11.6300,-16.720124,6.408576300168656,0.10902,"40S ribosomal protein S5, putative"
421,Tb927.4.1800,-16.648204,7.209506078350244,0.10938,Mitochondrial ribosomal protein L3
422,Tb927.10.1090,-16.611914000000002,6.84138658693905,0.10953,"40S ribosomal protein S23, putative"
423,Tb927.6.3860,16.586079,4.943333727937679,0.10976,"leucyl/phenylalanyl-tRNA protein transferase, putative"
424,Tb927.1.3290,-16.552723999999998,4.266372831224603,0.10981,"hypothetical protein, conserved"
425,Tb927.11.7530,-16.540785999999994,5.6125030634348,0.10981,"long-chain-fatty-acid-CoA ligase, putative"
426,Tb927.9.8450,-16.458195,6.369874223694697,0.11091,UMP/CMP kinase
427,Tb927.9.2390,-16.44993,5.3367565003944755,0.11091,"hypothetical protein, conserved"
428,Tb927.11.5650,-16.436851,5.594425701360665,0.11091,"replication factor C, subunit 1, putative"
429,Tb927.4.3350,16.404258,5.7688476760616325,0.11091,"Carnosine N-methyltransferase, putative"
430,Tb927.9.8330,16.369103,4.116521407757838,0.11091,hypothetical protein
431,Tb927.5.1910,16.344379999999994,4.844393291028289,0.11104,"hypothetical protein, conserved"
432,Tb927.9.6370,16.32173,5.513348579161718,0.11118,"hypothetical protein, conserved"
433,Tb927.5.2400,16.313945,5.525148506770361,0.11118,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase, putative"
434,Tb927.11.3760,16.308349,5.217834747530156,0.11118,hypothetical protein
435,Tb927.3.3320,-16.280022,6.027975790734599,0.11122,"60S ribosomal protein L13, putative"
436,Tb11.v5.0366,-16.269271,6.662897853341938,0.11124,"hypothetical protein, conserved"
437,Tb927.6.4070,-16.243899,5.1697234045140545,0.11139,"hypothetical protein, conserved"
438,Tb927.11.4630,16.230204,4.987649137062668,0.11139,"hypothetical protein, conserved"
439,Tb927.11.5450,16.214407,6.887499147164952,0.11139,malic enzyme
440,Tb927.7.5020,-16.192803,6.759245933579511,0.11139,"60S ribosomal protein L19, putative"
441,Tb927.5.2600,16.180748,4.251183818646984,0.11139,"methyltransferase domain containing protein, putative"
442,Tb927.10.3480,16.173573,4.220182208282909,0.11139,"hypothetical protein, conserved"
443,Tb927.1.4010,-16.052671,4.749906290818102,0.11302,primase 2
444,Tb927.5.2890,-15.980354,5.8512257244340615,0.11373,"AAA domain (dynein-related subfamily)/von Willebrand factor type A domain containing protein, putative"
445,Tb927.9.5240,15.931257999999998,5.175308824585785,0.11439,"mismatch repair protein MSH3, putative"
446,Tb927.8.920,15.925338,5.258389819199859,0.11439,"ubiquitin-conjugating enzyme E2, putative"
447,Tb927.10.12240,-15.845446,5.387452118210799,0.11507,"3-ketoacyl-CoA reductase, putative"
448,Tb927.10.13520,15.803913,5.529224965627332,0.11563,"Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
449,Tb927.10.13280,-15.783882,6.551596364704105,0.11567,"hypothetical protein, conserved"
450,Tb927.8.1340,-15.769853,6.609035620462048,0.11568,"60S ribosomal protein L7a, putative"
451,Tb927.9.7620,-15.763606,6.429803402118304,0.11568,"60S ribosomal protein L11, putative"
452,Tb927.7.4170,-15.734260999999998,5.533430977478763,0.11568,Fatty acid elongase
453,Tb927.9.3820,15.722692000000002,6.032502584296779,0.11568,"syntaxin, putative"
454,Tb927.4.1020,-15.688760999999998,6.0260249965640185,0.11576,"serine-palmitoyl-CoA transferase, putative"
455,Tb927.5.3660,15.684120000000002,5.014227830382104,0.11576,"hypothetical protein, conserved"
456,Tb927.9.9210,-15.648735999999998,5.899065939793735,0.11576,"60S ribosomal protein L37, putative"
457,Tb927.9.6650,-15.645603,5.697684038293191,0.11576,"tRNA synthetases class II (A)/Threonyl and Alanyl tRNA synthetase second additional domain containing protein, putative"
458,Tb10.v4.0218,15.562383,4.99312748510571,0.11651,"expression site-associated gene 3 (ESAG3) protein, putative"
459,Tb927.9.2120,-15.479068,5.50850054058407,0.11752,"hypothetical protein, conserved"
460,Tb927.9.15270,15.471393,3.5224224965017905,0.11752,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
461,Tb927.9.6070,-15.438617,7.0227087367445185,0.11775,"40S ribosomal protein S3, putative"
462,Tb927.10.11720,15.429599,5.356073684348273,0.11775,"CW-type Zinc Finger, putative"
463,Tb927.10.990,15.389349,5.010276629649575,0.11800000000000001,Enriched in surface-labeled proteome protein 6
464,Tb927.8.4890,-15.337345,6.175181666622753,0.11847,pol-associated gene 1
465,Tb927.3.1520,15.22308,5.0761912341805795,0.12017,"variant surface glycoprotein (VSG)-related, putative"
466,Tb927.7.650,-15.165631,5.722063262092404,0.12088,Nucleolar protein 105
467,Tb927.5.3560,15.123769,5.777880938600291,0.12141,"vesicle-associated membrane protein, putative"
468,Tb927.7.7190,15.123046,5.55047499489496,0.12141,"hypothetical protein, conserved"
469,Tb927.11.1370,-15.092804999999998,5.684065504072894,0.12141,Dithiol glutaredoxin 1
